CustomerID,Recency,Frequency,Monetary
12346.0,5.7899601708972535,0.0,11.253942278212147
12347.0,1.0986122886681098,1.9459101490553132,8.368693183097793
12348.0,4.330733340286331,1.3862943611198906,7.494007433792304
12349.0,2.995732273553991,0.0,7.471676072782274
12350.0,5.739792912179234,0.0,5.812337881210547
12352.0,3.6109179126442243,2.0794415416798357,7.8264590970205665
12353.0,5.3230099791384085,0.0,4.48863636973214
12354.0,5.4510384535657,0.0,6.984160610184542
12355.0,5.3706380281276624,0.0,6.129921290254998
12356.0,3.1780538303479458,1.0986122886681098,7.941448529680883
12357.0,3.5263605246161616,0.0,8.733540903233665
12358.0,1.0986122886681098,0.6931471805599453,7.0630995319318
12359.0,4.07753744390572,1.3862943611198906,8.759759690114192
12360.0,3.970291913552122,1.0986122886681098,7.886855538145075
12361.0,5.662960480135946,0.0,5.24649761781824
12362.0,1.3862943611198906,2.302585092994046,8.561445455827768
12363.0,4.709530201312334,0.6931471805599453,6.313548046277095
12364.0,2.1972245773362196,1.3862943611198906,7.180146032864959
12365.0,5.676753802268282,0.6931471805599453,6.463622104983058
12367.0,1.6094379124341003,0.0,5.129306823813755
12370.0,3.9512437185814275,1.3862943611198906,8.17348806036476
12371.0,3.828641396489095,0.6931471805599453,7.543252160040332
12372.0,4.290459441148391,1.0986122886681098,7.168610713430199
12373.0,5.7430031878094825,0.0,5.8988008622445625
12374.0,3.258096538021482,0.0,6.610601827628056
12375.0,2.4849066497880004,0.6931471805599453,6.125776884715576
12377.0,5.755742213586912,0.6931471805599453,7.395181253919742
12378.0,4.875197323201151,0.0,8.296202321420104
12379.0,4.418840607796598,0.6931471805599453,6.7478681773029425
12380.0,3.1354942159291497,1.3862943611198906,7.910153979895817
12381.0,1.791759469228055,1.6094379124341003,7.520402564040783
12383.0,5.225746673713202,1.6094379124341003,7.523243574969853
12384.0,3.4011973816621555,0.6931471805599453,6.37207327921728
12386.0,5.82600010738045,0.6931471805599453,5.9962033014551555
12388.0,2.833213344056216,1.791759469228055,7.930443588579314
12390.0,4.394449154672439,0.0,6.30962732681335
12391.0,3.1354942159291497,0.0,6.133159402810678
12393.0,4.290459441148391,1.3862943611198906,7.366824343175093
12394.0,4.174387269895637,0.6931471805599453,7.148723031208825
12395.0,2.995732273553991,2.4849066497880004,8.012558365057973
12397.0,3.6109179126442243,0.6931471805599453,7.787340531847876
12398.0,3.8501476017100584,0.0,7.39980167160342
12399.0,4.787491742782046,1.3862943611198906,7.010898337899006
12401.0,5.717027701406222,0.0,4.4343818650078095
12402.0,5.780743515792329,0.0,5.418763519623904
12403.0,3.9318256327243257,0.0,6.058422015232863
12405.0,5.0106352940962555,0.0,7.444476693668095
12406.0,3.1354942159291497,0.6931471805599453,8.136020615877104
12407.0,3.9318256327243257,1.6094379124341003,7.443148629491806
12408.0,3.5263605246161616,1.6094379124341003,7.968509925094007
12409.0,4.382026634673881,1.0986122886681098,9.312235189032393
12410.0,5.736572297479192,0.6931471805599453,6.541506076323389
12412.0,4.330733340286331,1.0986122886681098,7.112229640417225
12413.0,4.219507705176107,1.0986122886681098,6.630815303062258
12414.0,5.384495062789089,1.0986122886681098,6.33223112127721
12415.0,3.2188758248682006,3.044522437723423,11.735385022413956
12417.0,1.3862943611198906,2.1972245773362196,8.202235840829374
12418.0,4.736198448394496,0.0,6.5051560602870175
12420.0,4.174387269895637,0.0,6.3975794440576434
12421.0,2.833213344056216,1.3862943611198906,6.6933732333365
12422.0,4.574710978503383,1.0986122886681098,6.689051855693949
12423.0,0.6931471805599453,2.0794415416798357,7.527960730139757
12424.0,5.099866427824199,0.6931471805599453,7.473614393871394
12425.0,4.3694478524670215,0.0,6.655697717503285
12426.0,5.278114659230517,0.0,6.3677239572926005
12427.0,3.1354942159291497,1.0986122886681098,6.71635261345199
12428.0,3.295836866004329,2.1972245773362196,8.981739456301462
12429.0,2.302585092994046,1.3862943611198906,8.22961777994264
12430.0,3.784189633918261,0.0,5.546738725046515
12431.0,3.6109179126442243,2.70805020110221,8.77762482031535
12432.0,3.784189633918261,1.6094379124341003,8.528987365898944
12433.0,0.6931471805599453,1.9459101490553132,9.501207616377732
12434.0,4.454347296253507,0.6931471805599453,6.692257424693476
12435.0,4.394449154672439,0.6931471805599453,8.965703740354877
12436.0,4.61512051684126,0.0,6.232467662722958
12437.0,1.0986122886681098,2.8903717578961645,8.507427663485958
12438.0,2.70805020110221,0.6931471805599453,7.974825299640368
12441.0,5.908082938168931,0.0,5.1564657423077955
12442.0,1.3862943611198906,0.0,5.147843253193202
12444.0,3.091042453358316,1.6094379124341003,8.518284595617938
12445.0,3.1354942159291497,0.0,4.893352133481524
12446.0,4.07753744390572,0.0,6.910062615033829
12447.0,5.497168225293202,0.0,6.166446736515173
12448.0,3.8066624897703196,0.0,6.108024613019408
12449.0,3.1354942159291497,1.3862943611198906,8.310732208995784
12450.0,5.056245805348308,0.6931471805599453,5.287660786359508
12451.0,2.4849066497880004,1.6094379124341003,9.108918755326998
12452.0,2.8903717578961645,0.6931471805599453,6.065109912275591
12453.0,4.90527477843843,0.0,6.561157956238944
12454.0,4.04305126783455,0.0,8.168582784365297
12455.0,4.30406509320417,1.791759469228055,7.810701365831105
12456.0,3.8066624897703196,1.0986122886681098,8.06496346633214
12457.0,4.204692619390966,1.9459101490553132,7.767784606347859
12458.0,4.276666119016055,0.6931471805599453,6.8537213904896515
12461.0,4.553876891600541,0.6931471805599453,6.717659581714128
12462.0,2.995732273553991,0.6931471805599453,7.081363988923659
12463.0,3.9889840465642745,1.3862943611198906,7.203985709883875
12464.0,2.3978952727983707,2.0794415416798357,7.100068419903744
12465.0,2.8903717578961645,0.6931471805599453,6.60960527507844
12468.0,5.241747015059643,0.6931471805599453,6.592414198536382
12471.0,1.0986122886681098,3.4011973816621555,9.894651126061062
12472.0,3.4965075614664802,1.9459101490553132,8.79059021669207
12473.0,3.4011973816621555,1.6094379124341003,8.278567914251319
12474.0,2.8903717578961645,2.8903717578961645,8.905958294115296
12475.0,4.007333185232471,0.0,6.583934671914352
12476.0,2.833213344056216,2.3978952727983707,8.827089686329044
12477.0,3.1780538303479458,1.791759469228055,9.489466446041323
12478.0,1.6094379124341003,0.0,6.5235476217538855
12479.0,2.4849066497880004,0.0,6.2675799831882975
12480.0,3.367295829986474,1.3862943611198906,8.096095529158339
12481.0,3.1780538303479458,2.302585092994046,8.629864517853091
12483.0,2.8903717578961645,2.0794415416798357,7.818019890208603
12484.0,3.5263605246161616,1.791759469228055,8.421061073913652
12488.0,2.3978952727983707,1.0986122886681098,7.169088242610914
12489.0,5.820082930352362,0.0,5.813921554767002
12490.0,1.791759469228055,2.302585092994046,8.597469102664936
12491.0,3.6888794541139363,0.0,6.132095676847728
12492.0,4.1588830833596715,0.6931471805599453,5.572952192650384
12493.0,5.117993812416755,0.6931471805599453,6.072445276240261
12494.0,2.833213344056216,1.9459101490553132,7.1277739529488215
12497.0,4.418840607796598,0.0,6.949952327681926
12498.0,3.091042453358316,1.0986122886681098,6.000672027858895
12500.0,3.1780538303479458,2.3978952727983707,8.356512571192102
12501.0,5.823045895483019,0.0,7.682201301026026
12502.0,4.574710978503383,1.6094379124341003,8.222518729087312
12504.0,2.9444389791664403,0.6931471805599453,6.178047843110389
12506.0,5.455321115357702,0.0,4.297285406218791
12507.0,4.90527477843843,1.0986122886681098,7.173812715287245
12508.0,3.295836866004329,0.6931471805599453,5.987130167240427
12509.0,5.652489180268651,0.0,5.173320876373351
12510.0,4.969813299576001,0.6931471805599453,6.89017158802482
12512.0,4.204692619390966,0.6931471805599453,4.927471052835487
12513.0,4.736198448394496,0.0,6.417206026487077
12514.0,5.5909869805108565,0.0,6.925280805847955
12515.0,5.869296913133774,0.0,5.949860997252907
12516.0,4.3694478524670215,0.6931471805599453,7.179353700165689
12517.0,3.367295829986474,1.6094379124341003,7.825181366096544
12518.0,0.6931471805599453,1.6094379124341003,7.62895041228724
12519.0,4.174387269895637,0.0,5.831413158959755
12520.0,4.382026634673881,1.6094379124341003,7.876357586619343
12521.0,4.969813299576001,0.0,6.396396179610003
12522.0,3.6888794541139363,0.6931471805599453,5.261238358306616
12523.0,2.995732273553991,2.3978952727983707,7.489842398958934
12524.0,2.302585092994046,2.0794415416798357,8.40865429672557
12526.0,0.6931471805599453,1.0986122886681098,7.1828535059231005
12527.0,4.418840607796598,1.0986122886681098,5.85424063121706
12528.0,2.302585092994046,1.791759469228055,7.567076767057985
12530.0,4.110873864173311,1.3862943611198906,7.415945432946445
12531.0,2.772588722239781,0.0,4.830072190317164
12532.0,3.4339872044851463,0.0,5.857447322200351
12534.0,4.882801922586371,0.0,6.993180398530395
12535.0,4.532599493153256,0.6931471805599453,6.574168874339382
12536.0,3.784189633918261,1.0986122886681098,9.441597320488777
12538.0,3.4011973816621555,0.0,5.897016495564267
12539.0,3.1354942159291497,1.3862943611198906,8.624854059234101
12540.0,3.044522437723423,2.833213344056216,9.503027896226374
12541.0,3.4339872044851463,1.0986122886681098,6.888755928972354
12544.0,3.6109179126442243,0.0,5.9207738064852125
12545.0,4.330733340286331,0.6931471805599453,6.908145202951904
12546.0,3.871201010907891,0.6931471805599453,7.057467552210464
12547.0,5.293304824724492,0.6931471805599453,5.336576078665127
12548.0,5.117993812416755,0.0,4.55597994179732
12550.0,4.382026634673881,0.0,6.871951920016859
12551.0,5.883322388488279,0.0,5.123963979403259
12552.0,3.6888794541139363,0.6931471805599453,6.081807867005583
12553.0,2.1972245773362196,2.302585092994046,8.213999432400366
12556.0,3.9318256327243257,0.6931471805599453,6.403093950183991
12557.0,2.833213344056216,1.6094379124341003,9.391908311538659
12558.0,2.1972245773362196,0.0,5.598273799875206
12559.0,5.7430031878094825,0.6931471805599453,6.330985702477653
12560.0,1.791759469228055,1.0986122886681098,7.665758117886333
12561.0,5.717027701406222,0.0,5.475835739835971
12562.0,2.1972245773362196,1.9459101490553132,8.23793950016037
12564.0,5.568344503761097,0.0,6.124464548569226
12565.0,5.66988092298052,0.0,4.983058526326022
12566.0,4.465908118654584,0.0,5.862636362754027
12567.0,3.1780538303479458,2.302585092994046,9.14860112920054
12569.0,1.0986122886681098,3.4657359027997265,8.324746144429614
12571.0,3.713572066704308,0.6931471805599453,6.253078530184769
12572.0,2.302585092994046,0.6931471805599453,6.927969586232377
12573.0,5.429345628954441,0.0,5.078543132703431
12574.0,5.75890177387728,0.0,5.386557155397445
12576.0,3.6109179126442243,1.6094379124341003,7.182222924209587
12577.0,3.58351893845611,1.0986122886681098,6.488900933754956
12578.0,3.091042453358316,0.6931471805599453,7.935412057161035
12579.0,4.3694478524670215,0.0,6.087728817078046
12580.0,5.5134287461649825,0.0,6.029963846258592
12581.0,3.713572066704308,0.0,5.286801310586789
12582.0,5.480638923341991,0.6931471805599453,6.237073843137855
12583.0,1.3862943611198906,2.70805020110221,8.893075683665982
12584.0,1.6094379124341003,2.1972245773362196,7.7571152973735025
12585.0,5.459585514144159,0.6931471805599453,7.620754105244684
12586.0,2.8903717578961645,0.0,5.282899113819656
12587.0,2.1972245773362196,0.0,4.969813299576001
12588.0,3.6888794541139363,0.0,5.370172803648464
12589.0,3.4011973816621555,0.6931471805599453,6.4718515817334055
12590.0,5.356586274672012,0.6931471805599453,9.196673402972065
12591.0,5.762051382780177,0.0,6.115560944820958
12592.0,4.532599493153256,0.6931471805599453,6.081305251107771
12593.0,4.700480365792417,1.0986122886681098,6.03572063836252
12594.0,3.6635616461296463,2.302585092994046,8.11319300977914
12596.0,3.9512437185814275,0.6931471805599453,6.426925255251526
12597.0,2.995732273553991,1.3862943611198906,8.245704626838227
12598.0,2.3978952727983707,2.0794415416798357,8.014031458207002
12599.0,3.4011973816621555,1.9459101490553132,6.9398158036738185
12600.0,3.4011973816621555,2.302585092994046,7.862897425057878
12601.0,5.25227342804663,1.6094379124341003,6.3579462472370984
12602.0,4.0943445622221,0.0,5.031221927704644
12603.0,3.1354942159291497,0.0,6.605568520327474
12604.0,4.382026634673881,0.6931471805599453,5.538042677453924
12607.0,4.110873864173311,0.0,7.364869951339541
12609.0,4.3694478524670215,1.0986122886681098,7.027181408464674
12610.0,3.1780538303479458,1.6094379124341003,7.649473552098033
12611.0,3.970291913552122,0.0,7.084494617479859
12612.0,4.31748811353631,0.0,6.556835172725769
12613.0,4.060443010546419,1.6094379124341003,8.115036604112106
12614.0,5.631211781821365,0.0,5.75447558897172
12615.0,1.0986122886681098,1.3862943611198906,7.7368266122316625
12616.0,4.564348191467836,0.6931471805599453,6.5699020892839926
12617.0,3.4011973816621555,0.0,5.873609633868467
12618.0,3.1354942159291497,0.0,5.177899613068897
12619.0,2.833213344056216,2.1972245773362196,8.200079561960226
12620.0,2.772588722239781,1.0986122886681098,7.199984497477645
12621.0,1.0986122886681098,2.995732273553991,9.524396812805692
12622.0,5.4510384535657,0.0,5.19351225218191
12623.0,5.6240175061873385,0.0,5.720639591722624
12624.0,4.672828834461906,0.6931471805599453,6.463232244470209
12625.0,5.3612921657094255,0.6931471805599453,7.8949964317592185
12626.0,3.1780538303479458,2.1972245773362196,8.797923153855379
12627.0,2.4849066497880004,1.9459101490553132,8.407050146564243
12628.0,1.6094379124341003,1.0986122886681098,6.667541862972333
12630.0,2.3978952727983707,0.6931471805599453,7.147464852884822
12631.0,4.060443010546419,0.0,6.4622491213367885
12633.0,4.0943445622221,1.3862943611198906,7.679704397779486
12635.0,4.51085950651685,0.6931471805599453,7.431998483065471
12637.0,4.219507705176107,2.0794415416798357,8.703158103124991
12638.0,3.5263605246161616,0.0,6.509796924563367
12639.0,5.480638923341991,0.0,6.1864143640514095
12640.0,3.2188758248682006,1.0986122886681098,7.068665915870411
12641.0,4.7535901911063645,0.0,5.225208894727398
12642.0,3.258096538021482,1.0986122886681098,6.920928134692384
12643.0,4.859812404361672,1.791759469228055,8.115114343452138
12644.0,4.875197323201151,0.0,6.169422430244873
12645.0,3.5553480614894135,1.3862943611198906,7.481657105218731
12646.0,1.791759469228055,0.6931471805599453,7.205612904447424
12647.0,3.1354942159291497,2.4849066497880004,8.222236724597543
12648.0,5.049856007249537,0.0,5.762208603124813
12649.0,4.68213122712422,1.0986122886681098,6.435364803483858
12650.0,1.3862943611198906,0.0,5.750793278925555
12651.0,5.817111159963204,0.0,4.736198448394496
12652.0,5.805134968916488,0.0,6.824351930676353
12653.0,5.0106352940962555,0.6931471805599453,7.700679918905134
12654.0,2.4849066497880004,1.6094379124341003,6.400224222165576
12656.0,2.8903717578961645,1.6094379124341003,8.306761007269113
12657.0,2.4849066497880004,1.3862943611198906,7.404388667727291
12658.0,2.995732273553991,0.0,6.530950511367184
12659.0,3.4339872044851463,0.0,4.51830425296643
12660.0,2.4849066497880004,0.0,5.501666290534067
12662.0,0.6931471805599453,2.3978952727983707,8.255771282791972
12664.0,2.1972245773362196,2.1972245773362196,8.493285670560683
12665.0,5.786897381366708,0.0,4.143134726391533
12667.0,4.07753744390572,0.0,6.429929133479254
12668.0,2.5649493574615367,1.3862943611198906,8.244636156709525
12669.0,5.0238805208462765,1.0986122886681098,7.9171829217306176
12670.0,2.3978952727983707,1.6094379124341003,8.00505003341641
12672.0,5.802118375377063,0.0,5.420092423473958
12673.0,1.791759469228055,0.6931471805599453,6.414311053046921
12674.0,3.6888794541139363,1.3862943611198906,7.586093343888374
12676.0,3.258096538021482,1.791759469228055,7.1939787882476045
12678.0,3.7612001156935624,2.4849066497880004,9.777269920470516
12679.0,4.0943445622221,1.3862943611198906,7.014832320566028
12680.0,0.6931471805599453,1.3862943611198906,6.7601945046193705
12681.0,2.772588722239781,3.091042453358316,9.531520564736153
12682.0,1.6094379124341003,3.4339872044851463,9.416396358873019
12683.0,1.6094379124341003,2.70805020110221,9.045061165829315
12684.0,2.1972245773362196,1.9459101490553132,7.733521561155678
12685.0,3.367295829986474,1.791759469228055,7.959653247425154
12686.0,5.921578419643816,0.0,4.49020816751841
12688.0,4.74493212836325,0.0,8.491631251069965
12689.0,3.295836866004329,0.6931471805599453,7.128985000091073
12690.0,5.332718793265369,0.0,5.963605050228902
12691.0,3.367295829986474,1.791759469228055,6.942929353989791
12693.0,4.852030263919617,1.3862943611198906,6.7521652304272095
12694.0,4.2626798770413155,0.6931471805599453,6.7681138293474365
12695.0,2.0794415416798357,1.3862943611198906,6.36664225427769
12697.0,3.4011973816621555,1.0986122886681098,6.8644197114156364
12700.0,2.1972245773362196,1.3862943611198906,8.505118585888422
12701.0,4.394449154672439,0.6931471805599453,6.681745122879627
12702.0,3.044522437723423,0.0,5.389071729816501
12703.0,4.276666119016055,0.0,5.647388474460037
12704.0,2.0794415416798357,2.0794415416798357,7.758265118294841
12705.0,2.772588722239781,2.1972245773362196,8.83467044593664
12707.0,5.680172609017068,0.0,6.402613471684444
12708.0,3.4339872044851463,2.302585092994046,7.905777138500124
12709.0,2.772588722239781,2.70805020110221,9.18363904326575
12710.0,4.584967478670572,1.0986122886681098,7.046664684137649
12712.0,3.4011973816621555,2.5649493574615367,8.388479887424749
12713.0,0.6931471805599453,0.0,6.743529010457275
12714.0,2.302585092994046,1.6094379124341003,8.457201119497926
12715.0,4.672828834461906,0.0,5.868901354684857
12716.0,1.6094379124341003,0.6931471805599453,6.959863741030232
12717.0,5.0238805208462765,0.6931471805599453,6.938265085186709
12718.0,4.276666119016055,0.0,5.473320542534312
12719.0,1.791759469228055,0.6931471805599453,6.469172794411145
12720.0,1.3862943611198906,3.2188758248682006,8.66245822484121
12721.0,3.4965075614664802,1.791759469228055,7.884625455181651
12722.0,4.454347296253507,1.3862943611198906,6.905382466086884
12723.0,1.6094379124341003,1.6094379124341003,6.586268201917995
12724.0,1.791759469228055,1.3862943611198906,6.9386820771292905
12725.0,5.918893854273146,0.0,6.0586557966483054
12726.0,3.367295829986474,1.9459101490553132,7.866760613263829
12727.0,2.4849066497880004,1.9459101490553132,8.2892129622105
12728.0,4.276666119016055,1.3862943611198906,6.729023272038716
12729.0,4.74493212836325,0.0,6.115914200294571
12731.0,3.2188758248682006,2.4849066497880004,9.846700775513016
12732.0,5.198497031265826,0.0,5.464932893520374
12733.0,5.459585514144159,0.0,5.950512335776552
12734.0,5.869296913133774,0.0,4.7041101338429945
12735.0,5.755742213586912,0.6931471805599453,6.658742485620535
12736.0,5.811140992976701,0.0,5.455321115357702
12738.0,5.921578419643816,0.0,5.045680635839056
12739.0,4.3694478524670215,0.6931471805599453,6.920710990142353
12740.0,4.174387269895637,0.0,6.05818817915089
12743.0,4.90527477843843,0.6931471805599453,6.30340621158099
12744.0,3.970291913552122,1.9459101490553132,9.965489578237314
12747.0,1.0986122886681098,2.3978952727983707,8.341889352735464
12748.0,0.6931471805599453,5.3471075307174685,10.425838404966298
12749.0,1.6094379124341003,1.6094379124341003,8.316515384817691
12750.0,4.867534450455582,0.0,5.619965988563091
12752.0,4.406719247264253,0.0,8.381781174382802
12753.0,3.1780538303479458,1.791759469228055,9.972518623293478
12754.0,5.4680601411351315,1.0986122886681098,8.009941174703537
12755.0,5.641907070938114,0.6931471805599453,8.24589614821378
12756.0,4.477336814478207,0.0,4.719212902028752
12757.0,2.833213344056216,2.5649493574615367,8.969172860598965
12758.0,4.770684624465665,0.6931471805599453,7.934366604961484
12759.0,3.970291913552122,1.0986122886681098,7.333963748228201
12762.0,2.1972245773362196,0.6931471805599453,7.548829914248973
12763.0,4.9344739331306915,0.6931471805599453,6.202697447396357
12764.0,5.762051382780177,0.0,7.434777034450196
12766.0,1.6094379124341003,1.9459101490553132,8.852182901065781
12769.0,5.480638923341991,0.0,7.041936460448157
12770.0,5.356586274672012,0.0,7.208933369101689
12772.0,4.110873864173311,0.0,6.793992899643471
12775.0,2.8903717578961645,1.6094379124341003,7.234206039362266
12778.0,3.044522437723423,1.791759469228055,6.712020161270761
12779.0,3.6635616461296463,2.0794415416798357,8.28937874845213
12781.0,4.174387269895637,0.6931471805599453,6.717490256233867
12782.0,1.791759469228055,1.6094379124341003,7.754018318412491
12783.0,1.0986122886681098,1.791759469228055,7.707921099751278
12784.0,2.302585092994046,0.6931471805599453,6.353360836069354
12785.0,5.8998973535824915,0.0,5.7428429185567955
12787.0,2.3978952727983707,1.0986122886681098,6.139151525006747
12789.0,4.189654742026425,0.0,4.520156811661135
12790.0,5.262690188904886,0.0,5.783578998182753
12791.0,5.926926025970411,0.0,5.260615499364025
12792.0,5.552959584921617,0.0,5.992813636677278
12793.0,5.817111159963204,0.6931471805599453,6.301666140989633
12794.0,3.9889840465642745,0.6931471805599453,6.757409019827197
12795.0,2.995732273553991,0.0,6.064900865181165
12797.0,5.905361848054571,0.0,5.537452370280293
12798.0,2.3978952727983707,1.0986122886681098,8.850380037045921
12802.0,5.236441962829949,0.0,6.058141405372262
12808.0,3.6375861597263857,1.0986122886681098,6.181361504628556
12809.0,5.187385805840755,0.0,6.192996235445731
12811.0,5.568344503761097,1.0986122886681098,6.24387559610276
12812.0,3.828641396489095,0.0,5.436512865299436
12814.0,4.634728988229636,0.0,4.835646784669093
12815.0,5.003946305945459,0.6931471805599453,6.969283022273341
12816.0,4.574710978503383,0.6931471805599453,6.34948858061601
12817.0,5.641907070938114,0.0,5.112228723184838
12818.0,5.572154032177765,0.0,7.340887433451968
12820.0,1.3862943611198906,1.3862943611198906,6.848366143637881
12821.0,5.3706380281276624,0.0,4.529584199031496
12822.0,4.276666119016055,0.6931471805599453,6.85528234172102
12823.0,4.330733340286331,1.6094379124341003,7.47278495676164
12824.0,4.110873864173311,0.0,5.984238502016242
12826.0,1.3862943611198906,1.9459101490553132,7.296223420245354
12827.0,1.9459101490553132,1.0986122886681098,6.0641339850673575
12828.0,1.3862943611198906,1.791759469228055,6.926292399980548
12829.0,5.823045895483019,0.6931471805599453,5.680172609017068
12830.0,3.6635616461296463,1.791759469228055,8.826828518083857
12831.0,5.572154032177765,0.0,5.370870559229745
12832.0,3.4965075614664802,0.6931471805599453,5.9481133150948144
12833.0,4.983606621708336,0.0,6.033997077826684
